LOAN_ID,AMOUNT,DUE_MORTGAGE,VALUE,REASON,OCC,TJOB,DCL,CLT,CL_COUNT,RATIO,CONVICTED,VAR_1,VAR_2,VAR_3,DEFAULTER
3684541,23700,0,68188,1,0,26,0,120.5859013,8,20.82825554,1,0,0,0.83097,0
3684490,24400,50725,68179,1,0,7,0,72.1819889,19,36.50620108,0,0,1,1.8955,0
3683503,14000,50314,68146,1,0,10,0,236.680967,17,33.78003753,0,0,0,2.517,0
3685943,23900,46783,68122,1,0,8,0,60.40577506,18,35.70663623,0,0,1,2.1591,0
3686008,10800,49472,68105,1,0,2,0,224.2,10,-1,0,0,0,1.4855,0
3685456,42300,21292,68091,1,0,19,0,209.5229244,30,39.76171656,0,0,0,1.6866,0
3684869,57100,37899,67980,1,0,3.5,0,98.4,21,-1,1,0,0,1.0053,0
3682783,15500,50020,67735,1,0,3,0,169.748032,14,37.57086276,0,0,0,1.2888,0
3684068,15100,46766,67509,1,0,7,0,134.787581,48,31.49646083,1,0,3,2.6999,0
3683929,14500,46854,67284,1,0,2,0,172.6224654,13,36.56518895,1,0,0,2.2293,0
3685067,23900,44271,67259,1,0,6,0,76.81397134,19,36.53956948,0,0,2,1.0201,0
3683104,22200,45892,67188,1,0,8,1,61.45700477,18,34.79092033,0,0,2,2.0832,0
3684909,21800,45539,67003,1,0,25,0,294.7620767,32,34.29537258,0,0,1,1.7113,0
3685373,15600,47999,66980,1,0,15,-1,0,0,-1,0,0,0,1.0413,1
3686077,7300,45899,66980,1,0,24,0,143,14,-1,0,0,1,1.9869,1
3684880,10600,57779,66782,1,0,2,0,95.59842526,21,45.47476584,0,0,8,1.937,1
3682969,30400,18205,66727,1,0,1,0,96.18143755,6,37.59289841,0,0,1,1.7535,0
3684250,7900,58263,66668,1,0,3,2,115.512158,18,37.93927387,0,0,3,2.7541,0
3685359,12600,57193,66595,1,0,3,1,322.3875868,9,31.39089909,1,0,0,1.3378,0
3685920,15700,47436,66561,1,0,7,1,117.6148587,48,30.38280108,1,0,3,2.3138,0
3685352,8300,58435,66526,1,0,1,2,119.3973584,17,34.72164955,1,0,2,2.6369,0
3685147,19200,51893,66447,1,0,7,0,101.1818877,15,41.16508261,1,0,3,2.1406,0
3683779,8700,44891,66383,1,0,8,0,173.551555,27,43.88561082,0,0,1,2.7028,1
3685635,31700,11377,66255,1,0,1,0,98.19863392,5,35.95520575,0,0,1,2.1097,0
3685585,14900,53637,66238,1,0,7,0,241.8634414,17,34.54249609,0,0,0,1.8018,0
3684902,23600,0,66197,1,0,24,1,123.1475515,8,20.18202126,0,0,1,1.8553,0
3683423,23500,45665,66172,1,0,26,0,285.7815723,32,35.9467948,0,0,2,2.4765,0
3686073,13000,45114,66142,1,0,4,0,171.7645169,14,39.25801492,0,0,0,1.9394,0
3684987,7900,58298,65925,1,0,1,1,107.6313416,18,37.03476444,1,0,2,1.3953,0
3683555,42400,22333,65873,1,0,18,0,206.5336428,31,43.23866458,0,0,1,1.2992,0
3685272,42200,17751,65857,1,0,18,0,202.4302702,30,43.20519357,0,0,1,2.0404,0
3686156,17300,51910,65780,1,0,7,1,121.3239792,48,30.56651187,0,0,2,0.29079,0
3685773,17700,48386,65645,1,0,6,0,101.1740038,15,43.77968491,0,0,2,2.2009,0
3686216,17400,51084,65517,1,0,6,1,130.8379412,49,29.32159406,0,0,3,2.2346,0
3683416,12500,45503,65481,1,0,9,1,71.33753056,24,35.22218126,0,0,1,2.0761,1
3685120,15200,45250,65461,1,0,4,0,92.71529252,18,39.08015305,1,0,9,1.1053,1
3684188,10100,31152,65430,1,0,21,0,173.0333333,16,-1,1,0,0,1.3162,1
3683041,21700,41004,65391,1,0,25,0,304.2340527,32,35.25732771,0,0,3,1.1191,0
3684677,18400,39917,65335,1,0,16,0,288.9746298,21,28.37288297,0,1,0,0.27729,0
3685330,12900,48336,65291,1,0,0,0,261.5552362,21,29.52628985,0,1,0,0.88367,0
3683111,30600,10851,65146,1,0,0,0,92.95160351,6,37.70262438,0,0,1,0.9981,0
3685031,10600,55166,65140,1,0,1,0,109.2754232,22,47.08928537,0,0,8,1.0139,1
3685512,23100,48090,65060,1,0,26,0,303.849884,32,33.88069555,0,0,2,0.90672,0
3683696,13800,46510,65011,1,0,2,0,180.4433323,13,37.71515917,0,0,0,2.2006,0
3685552,20600,37336,64984,1,0,1,0,121.4267161,17,22.53545512,0,0,0,1.5853,0
3685311,12700,48882,64980,1,0,5,0,59.7,23,-1,0,1,7,1.2764,1
3685969,15400,41999,64980,1,0,7,0,96.33333333,15,-1,0,0,3,2.2458,0
3684753,20800,40899,64980,1,0,26,0,306.2666667,32,-1,0,0,3,0.60863,0
3683444,16400,24903,64980,1,0,2,0,200.8333333,7,-1,0,0,0,2.5355,1
3685189,6100,53399,64770,1,0,0.1,2,106.4,18,-1,0,0,3,2.3527,0
3685763,12300,44994,64716,1,0,9,0,250.6737711,18,31.64530262,1,0,0,1.7491,0
3684165,12600,40899,64660,1,0,2,0,71.9,30,-1,1,0,3,2.7445,1
3684939,8600,49165,64441,1,0,22,0,265.4080231,29,37.98675792,0,0,3,0.63013,0
3684588,12200,44383,64378,1,0,3,0,264.0447041,20,28.81398255,0,0,0,0.37246,0
3683193,10800,48221,64363,1,0,0,0,186.2567347,12,28.04080155,0,1,2,1.9061,0
3685364,9700,53095,63922,1,0,16,4,228.563684,36,24.02676994,0,0,0,2.2645,0
3684180,10400,46508,63792,1,0,1,0,185.7884163,13,29.15003137,0,0,2,1.228,0
3684525,11100,44899,63755,1,0,14,0,174.1666667,18,-1,0,0,0,2.0011,1
3685913,24900,0,63733,1,0,0,0,301.7572856,19,40.14447676,0,0,0,1.0601,0
3682810,15200,49432,63587,1,0,2,0,181.5232928,14,36.38718295,0,0,0,0.42673,0
3686022,17100,42899,63480,1,0,8,0,47.66666667,11,-1,1,0,3,1.6269,1
3686217,25900,0,63436,1,0,25,0,149.8162847,8,22.07576364,0,0,0,1.2896,0
3682736,25800,32512,63045,1,0,0,0,219.4852751,22,41.22010704,0,0,0,1.7828,1
3683410,8100,47722,62980,1,0,5,0,54.66666667,18,-1,0,0,2,0.68493,1
3686071,9600,55761,62945,1,0,15,4,224.103914,36,26.15117805,0,0,0,1.3386,0
3685122,25100,0,62599,1,0,26,0,113.9674833,8,21.27380538,0,0,0,0.56798,0
3684354,8600,53899,62513,1,0,4,1,314.4666667,10,-1,0,0,0,1.8022,0
3685629,31500,16108,62430,1,0,1,0,109.3876577,6,38.13127507,0,0,1,1.8019,0
3685623,9300,48029,62338,1,0,15,4,220.657131,36,27.62706343,0,0,0,2.4502,0
3683931,24000,0,62256,1,0,26,0,128.024625,8,20.41782558,0,0,0,2.1387,0
3682919,34000,13053,62188,1,0,1,0,112.980657,5,37.4769773,0,0,1,1.9478,0
3685107,14600,52339,62130,1,0,4,0,175.6769004,13,27.20172091,0,0,0,0.657,0
3685039,14300,46219,62024,1,0,6,0,107.9838955,49,29.06790842,0,0,2,1.9642,0
3682852,15700,49050,61985,1,0,4,0,186.653088,14,36.03110045,0,0,0,1.0541,0
3686033,19700,33183,61804,1,0,14,0,120.4730729,17,37.79452367,0,0,1,2.4262,0
3683695,18100,49154,61732,1,0,8,0,123.0619672,49,30.04372238,0,0,3,0.37675,0
3684503,7900,45290,61723,1,0,12,0,106.0875938,22,36.71541274,0,0,0,2.525,0
3684505,10700,43575,61556,1,0,6,0,85.83912605,10,30.8781375,0,0,1,1.5076,0
3684614,11500,50065,61375,1,0,1,0,189.8866824,12,26.96045128,1,0,1,2.4399,0
3683066,17500,45760,61236,1,0,7,0,133.0192267,48,30.19656747,0,0,3,2.4939,0
3682733,8100,49131,61201,1,0,23,0,259.1945777,29,41.25661263,1,0,3,1.4677,0
3685602,14100,51620,61173,1,0,0,0,187.9993588,12,25.82001106,0,0,2,0.28058,0
3685882,9100,50412,61170,1,0,5,0,76.38855124,11,30.50800512,0,0,1,0.38663,0
3685663,26600,0,61069,1,0,27,0,145.1920343,9,22.82386786,0,0,0,1.9396,0
3684154,11000,44927,60994,1,0,10,0,73.49466093,23,35.67764597,0,0,0,2.3968,0
3683196,14100,42666,60930,1,0,7,1,118.6666667,49,-1,0,0,3,0.88009,0
3685693,43300,15534,60905,1,0,19,0,213.1152801,30,40.47067582,0,0,0,0.56713,0
3686056,23600,37757,60870,1,0,2,0,111.0572738,17,19.27843955,0,0,0,1.6057,0
3685202,11500,51102,60696,1,0,2,0,100.1040826,20,38.24531293,1,0,0,2.4359,0
3683997,32400,14062,60606,1,0,0,0,110.031088,6,36.51108651,0,0,1,2.5837,0
3683588,9400,38014,60473,1,0,14,0,92.93263226,18,29.64360847,0,0,0,1.6014,1
3685264,16800,31034,60458,1,0,14,0,106.1332711,18,39.1329968,1,0,0,0.41783,0
3685815,7600,47417,60232,1,0,16,3,221.6249839,37,26.72153647,0,0,0,1.1836,0
3684246,32300,16131,60218,1,0,0,0,117.7297455,5,38.00908153,1,0,1,0.91594,0
3684590,15900,46615,60211,1,0,3,0,192.3237369,13,28.06360448,0,0,0,1.101,0
3683957,12100,45899,60180,1,0,4,0,177.5,14,-1,0,0,0,2.0877,0
3685151,11700,45816,59980,1,0,10,1,305.3666667,27,-1,0,0,3,1.6899,1
3685010,14200,43826,59980,1,0,0,0,1,8,-1,1,0,12,2.747,1
3683479,12600,41200,59980,1,0,2,0,78.23333333,12,-1,0,0,0,2.1363,1
3683945,18100,38904,59980,1,0,10,0,113.6333333,5,-1,1,2,5,1.4578,1
3684245,38800,0,59980,1,0,0,0,236.3666667,15,-1,0,0,1,0.56714,1
3683098,23000,41178,59973,1,0,0,0,112.2375972,17,20.9397294,0,0,0,1.9503,0
3683578,24900,0,59914,1,0,0,1,306.6823468,18,38.03973836,0,0,0,1.6313,0
3683644,13200,50451,59869,1,0,4,0,179.6123626,13,38.77331381,0,0,0,2.6347,0
3684320,24500,0,59868,1,0,0,0,289.2296811,19,38.59133284,0,0,0,1.2212,0
3684750,22500,37625,59779,1,0,0,0,220.4892985,12,41.15904123,0,0,0,1.6853,0
3684519,25200,0,59763,1,0,0,0,308.7497359,19,39.28702198,0,0,0,2.6717,0
3683026,21900,0,59716,1,0,0,0,305.7369303,18,36.72311371,1,0,0,2.6615,0
3683061,23600,0,59580,1,0,26,0,128.8,9,-1,0,0,0,1.26,0
3683848,13200,44716,59524,1,0,0,0,72.46170475,15,41.61981324,0,0,0,1.65,0
3683608,16000,43729,59510,1,0,4.6,0,149.1333333,27,-1,0,1,1,2.2272,1
3686189,9700,50554,59482,1,0,0,0,94.4328441,20,37.99235351,0,0,0,0.4078,0
3683505,12100,43899,59480,1,0,3.7,0,173.5,14,-1,0,0,0,0.86824,0
3684979,9600,46918,59393,1,0,4,0,79.02555168,11,31.42813239,0,0,0,1.7032,0
3685660,10800,41043,59355,1,0,2,0,74.6,18,-1,0,0,1,1.6883,1
3683284,19000,34482,59227,1,0,15,0,90.34062711,17,40.00018836,1,0,0,0.68906,0
3685439,8300,48414,59220,1,0,17,4,215.1445097,36,27.46914423,1,0,0,1.5151,0
3685351,11800,40165,59077,1,0,0,0,75.9980986,15,39.50702872,0,0,0,1.8164,0
3685971,4100,54899,58980,1,0,12,0,147.1,22,-1,0,2,0,2.6063,1
3685930,7900,48099,58980,1,0,23,0,275.9666667,29,-1,0,0,3,1.9257,0
3684131,7100,46124,58980,1,0,16,4,220.1333333,37,-1,0,0,0,1.4436,0
3683571,22700,0,58836,1,0,0,1,299.8195417,18,38.20502654,0,0,0,2.6112,0
3683230,21000,30416,58736,1,0,0,0,223.0379946,12,40.43166884,0,0,0,0.88648,0
3683223,12800,29960,58694,1,0,29,0,231.8801537,19,20.6479176,0,0,0,2.0725,0
3684391,37100,36809,58318,1,0,0,0,0,0,34.90158459,0,0,7,2.3484,0
3683367,6100,41899,58285,1,0,19,0,91,13,-1,0,0,2,2.0251,1
3685525,37900,31113,58262,1,0,0,0,0,0,34.23618958,1,0,7,1.9339,0
3683472,27300,23969,58196,1,0,35,0,274.3417572,24,37.64994733,0,0,0,2.614,0
3684141,36700,32489,58137,1,0,0,0,0,0,33.02693102,1,0,6,1.8763,0
3683676,31600,10778,58069,1,0,0,0,95.24803572,5,38.67240227,0,0,0,2.0211,0
3683764,10000,35347,58036,1,0,11,0,230.5228444,31,37.3074321,1,0,1,0.68245,0
3684272,20600,39046,58029,1,0,0,0,203.9030543,12,38.65601873,1,0,0,1.364,0
3684983,15400,33012,57971,1,0,4,0,123.5788363,16,40.57988842,0,0,1,1.7356,0
3684763,24000,31891,57966,1,0,0,0,227.2432432,12,38.68184311,0,0,0,0.71233,0
3685853,16200,41278,57842,1,0,17,0,283.0062894,21,30.7184874,0,0,0,1.3736,0
3683102,8400,51682,57819,1,0,3,0,97.17667314,20,36.22035133,1,0,0,2.0531,0
3682971,16100,38499,57802,1,0,17,0,277.9666667,22,-1,1,0,0,2.1946,0
3683594,10600,30821,57662,1,0,30,0,242.4604126,19,23.24703502,0,0,0,2.4552,0
3684007,12500,31202,57424,1,0,29,0,247.7168274,18,20.21590752,0,0,0,1.6119,0
3682828,33100,17925,57416,1,0,0,0,95.11896805,5,37.75993373,0,0,0,0.44895,0
3683051,6300,41999,57365,1,0,8.5,1,165.8,28,-1,0,0,1,1.2003,1
3683921,9900,47025,57345,1,0,0,1,92.14121871,19,38.6676403,0,0,0,2.3867,0
3683185,36500,38162,57291,1,0,0,0,0,0,31.54665358,0,0,7,1.6503,0
3684710,9600,41440,57260,1,0,6,0,70.22936935,10,29.17012708,0,0,1,1.9662,0
3684022,10900,42090,57204,1,0,15,0,69.81082617,11,30.52822975,0,0,0,2.0803,0
3683344,9400,46365,57162,1,0,2,0,101.0518662,20,38.45431799,1,0,0,1.2741,0
3682721,22800,0,57136,1,0,0,0,290.5456726,19,40.17294454,1,0,0,1.3689,0
3684858,14100,36918,57105,1,0,0,0,70.82355313,15,41.64705877,0,0,0,1.6049,0
3685576,24600,33436,57028,1,0,14,0,100.3761325,24,28.50500481,0,0,1,1.7702,0
3686102,22000,0,57016,1,0,0,0,309.6034448,18,39.2446081,0,0,0,1.8032,0
3682948,10300,43899,56980,1,0,0,0,192.7333333,13,-1,0,1,2,2.2915,0
3682833,25100,26642,56980,1,0,2,0,91.6,19,-1,0,0,3,0.95995,1
3685689,30100,8774,56980,1,0,0,0,101.4666667,6,-1,1,0,1,2.7535,0
3686153,15500,39351,56814,1,0,7,0,121.0565557,15,39.91893415,1,1,1,1.5198,0
3685560,22500,16529,56804,1,0,25,1,200.7384646,24,27.03778743,0,0,0,2.6149,0
3685640,28900,30256,56756,1,0,35,0,295.4200214,22,37.54746125,0,0,0,1.2448,0
3685688,25800,31232,56713,1,0,13,0,98.08615056,25,30.62978676,0,0,2,2.3953,0
3685020,36400,35186,56512,1,0,0,0,0,0,32.6345319,0,0,7,1.3528,0
3682901,11000,49251,56509,1,0,7,1,79.83361763,23,36.18495524,0,0,2,1.1426,1
3684513,13400,44851,56374,1,0,0,0,75.43599333,14,41.0703207,0,0,0,2.7026,0
3685134,23100,0,56370,1,0,0,1,315.2737125,19,37.75372511,1,0,0,2.3359,0
3682811,20100,31899,56353,1,0,1,0,114.5666667,17,-1,1,0,1,2.5855,0
3685118,10600,41399,56227,1,0,8,1,71.03333333,24,-1,0,0,2,1.2781,1
3685881,9100,43780,55980,1,0,5,3,74.03333333,28,-1,0,0,3,2.3147,1
3684839,10600,33943,55764,1,0,10,0,246.1308598,32,36.36032943,0,0,1,1.1232,0
3684738,8000,40726,55737,1,0,14,0,88.60346244,11,31.8605639,0,0,0,1.3167,0
3684103,10200,49582,55708,1,0,0,0,92.09579488,20,37.14310754,0,0,0,2.7467,0
3684818,20400,37287,55683,1,0,0,0,223.733567,12,39.82473684,0,0,0,0.71215,0
3684230,8700,41025,55480,1,0,6,0,74.03333333,11,-1,0,0,1,2.6516,0
3683836,26800,23260,55463,1,0,36,0,281.8076057,23,39.90165429,0,0,1,1.9001,0
3683482,22700,0,55399,1,0,0,0,300.9557961,18,39.1051957,0,0,0,1.9389,0
3685925,22700,0,55356,1,0,0,1,317.0968745,18,38.14586689,0,0,0,2.771,0
3684814,35200,33743,55080,1,0,0,0,0,0,34.71302378,1,0,6,2.4648,0
3685949,20400,36955,55007,1,0,0,0,224.5536916,13,40.33604931,1,0,0,1.7763,0
3686069,23100,31899,54980,1,0,0.4,0,212.0333333,23,-1,0,0,0,1.1037,1
3684674,49600,8899,54980,1,0,3,0,0,0,-1,0,0,0,0.70601,1
3685799,21100,0,54980,1,0,7,-1,0,0,-1,0,0,0,1.8945,1
3683171,39000,31735,54956,1,0,0,0,0,0,33.46924564,0,0,6,0.6801,0
3682661,15400,38964,54950,1,0,0,0,74.75669023,15,41.83308472,0,0,0,1.3524,0
3684896,20900,29402,54903,1,0,0,0,216.4807143,12,38.74213217,0,0,0,2.2715,0
3685190,26100,20018,54543,1,0,24,0,127.9879594,11,25.63363851,0,0,0,1.0362,0
3683744,17700,38962,54541,1,0,17,0,108.9438175,17,38.92921033,0,0,1,2.6608,0
3684198,25800,31938,54479,1,0,15,0,115.8074121,24,31.15295705,0,0,2,0.90058,0
3682921,25200,24104,54444,1,0,25,0,117.4407697,11,22.46936936,0,0,0,0.43157,0
3683862,21200,16009,54416,1,0,24,2,208.2079516,25,28.10337559,0,0,1,0.62985,0
3685861,17100,36319,54355,1,0,1,0,78.7,18,-1,0,1,1,2.4359,1
3683947,21700,0,54192,1,0,0,1,304.4333333,19,-1,0,0,0,0.50857,0
3684970,10100,34249,54126,1,0,3,0,145.4228889,18,31.5490134,0,0,0,2.2438,1
3685265,15200,45478,54045,1,0,0,0,80.75739031,15,41.45733187,0,0,0,1.0423,0
3684455,16100,30899,53980,1,0,16,0,111.6,18,-1,0,0,1,1.5132,0
3685700,26900,18358,53887,1,0,0,0,201.4170271,6,71.52211057,0,0,0,1.5522,1
3683359,21800,29157,53787,1,0,0,-1,301.6792922,24,35.70801744,0,0,0,1.561,0
3682980,36300,36560,53602,1,0,0,0,0,0,32.02469166,0,0,6,2.7486,0
3685859,26800,18489,53442,1,0,25,0,112.9955708,11,22.96980677,0,0,1,2.4143,0
3685505,18100,0,53345,1,0,0,-1,341.460801,17,30.58565003,1,0,0,2.4769,0
3685687,21600,30445,53280,1,0,1,-1,320.7808023,25,33.45900986,0,0,0,1.0868,0
3685592,15200,0,53218,1,0,0,-1,351.9611645,16,34.06584767,0,0,0,0.10365,0
3686092,14000,41540,53180,1,0,0,0,84.06246819,15,42.41363421,0,0,0,2.1004,0
3684276,13100,39285,53129,1,0,4,0,111.4779566,16,38.53175901,0,0,1,2.7275,0
3686199,41700,0,53058,1,0,0,-1,109.8701167,20,26.99944023,0,6,0,1.1438,0
3684264,9900,32449,52534,1,0,12,0,230.5127411,32,37.93308809,0,0,1,2.7089,0
3684205,25600,32357,52309,1,0,15,0,106.7836806,24,29.87627823,0,0,2,1.4093,0
3684827,24600,21369,52208,1,0,25,0,125.5599493,11,23.89812168,0,0,0,1.6482,0
3683310,21800,20526,52020,1,0,26,2,200.9854317,25,27.12768955,0,0,0,1.8349,0
3683662,9800,28993,51970,1,0,30,0,247.1952393,19,20.75336471,1,0,0,2.1431,0
3686034,25700,0,51954,1,0,0,-1,101.6768656,13,28.12606742,0,0,0,1.9913,0
3685394,25900,0,51804,1,0,0,-1,90.59981508,12,28.55647846,0,0,0,0.3019,0
3686047,25800,25958,51780,1,0,24,0,119.0311312,10,23.09547854,0,0,0,1.7397,0
3683155,9100,28899,51720,1,0,31,0,244.2,19,-1,0,0,0,2.1569,0
3683609,22400,24521,51611,1,0,28,0,317.6974746,12,30.68643445,0,0,0,1.9408,0
3683495,23600,18888,51587,1,0,26,1,207.765495,24,27.56140882,0,0,0,1.411,0
3685538,28700,32035,51579,1,0,35,0,285.0838485,23,39.55773379,0,0,0,0.53457,0
3684311,16500,0,51434,1,0,0,-1,339.1108068,17,33.50183609,0,0,0,1.8524,0
3685299,37800,37099,51369,1,0,0,0,0,0,32.78433102,0,0,6,1.8285,0
3684953,21700,29921,51317,1,0,0,-1,313.1997839,25,35.38968123,0,0,0,2.4136,0
3685531,44200,0,51145,1,0,0,-1,131.4969829,19,27.11511582,1,5,0,1.0329,0
3685633,25300,26154,50943,1,0,24,0,303.4312241,12,31.26832865,0,0,0,2.1107,0
3683814,25200,28677,50852,1,0,28,0,305.1951532,12,31.60946433,0,0,0,0.80425,0
3684609,7500,32731,50778,1,0,10,0,222.3384208,31,36.01942149,0,0,1,0.9627,0
3684041,26200,20465,50514,1,0,24,0,141.5532102,10,24.10826676,0,0,1,2.074,0
3686122,16000,38413,50289,1,0,6,0,102.8261423,16,38.88780839,1,1,1,2.1253,0
3685362,10700,38960,50205,1,0,15,0,78.11428511,12,32.59746565,0,0,0,2.7419,0
3685475,23400,27692,50157,1,0,16,0,137.401603,24,28.0629211,0,0,1,2.5307,0
3685061,20100,13215,50130,1,0,26,2,215.0333333,25,-1,1,0,0,1.1048,0
3684112,8400,45741,49986,1,0,16,0,91.65307013,12,31.37082195,1,0,0,2.53,0
3683567,11700,35764,49980,1,0,0,0,79.13333333,15,-1,0,0,0,2.5361,0
3685300,35100,30899,49980,1,0,0,0,0,0,-1,0,0,7,2.4323,0
3684922,39600,0,49980,1,0,7,0,52.76666667,14,-1,0,0,0,0.32826,1
3683456,23100,0,49886,1,0,0,-1,97.75696905,13,27.45124241,0,0,0,1.3462,0
3683241,24000,21448,49822,1,0,25,0,301.2963125,12,30.21398928,0,0,0,1.6185,0
3684298,27800,25846,49816,1,0,24,0,121.0258521,10,23.82017336,0,0,0,0.40645,0
3684947,25100,22699,49503,1,0,36,0,282.0666667,24,-1,0,0,1,0.87569,0
3683510,24200,0,49413,1,0,0,-1,84.09972613,13,26.15897018,0,0,0,2.6869,0
3683151,14300,0,49040,1,0,0,-1,0,0,24.711642,0,0,0,1.5036,1
3685137,20900,27352,49021,1,0,0,-1,297.3963289,24,37.07995687,0,0,0,2.4726,0
3683387,22200,23899,48980,1,0,14.4,0,110.5666667,25,-1,0,0,2,1.9877,0
3683103,17500,0,48951,1,0,0,-1,346.0099186,17,32.48431947,0,0,0,0.8702,0
3683914,43400,0,48888,1,0,0,-1,124.4028599,19,28.20235324,0,5,0,2.3137,0
3686049,9800,39040,48885,1,0,13,0,90.83593974,11,32.4414097,0,0,0,1.6753,0
3683627,43800,0,48515,1,0,0,-1,96.71980545,19,26.99118298,0,6,0,0.92659,0
3685043,24400,21559,48455,1,0,26,0,103.7828355,10,23.25795828,0,0,0,2.5176,0
3682739,25200,28143,48355,1,0,28,0,304.0950845,13,31.69881825,0,0,0,1.5128,0
3684876,21800,24670,48341,1,0,0,-1,310.0284455,24,33.8872643,0,0,0,0.069389,0
3686145,41700,0,48299,1,0,0,-1,114.7989069,20,29.05125341,0,5,0,0.81293,0
3684248,25000,0,48271,1,0,0,-1,95.07837758,12,25.62784573,0,0,0,1.9132,0
3683339,7300,36163,48220,1,0,15,0,83.16666667,12,-1,0,0,0,1.5069,0
3683428,8100,33588.3,47980,1,0,3,0,104.7333333,13,-1,0,0,0,1.2575,1
3685808,12200,31299,47980,1,0,6,0,108.5333333,16,-1,0,1,2,1.3269,0
3683601,24300,22662,47602,1,0,23,0,127.9226912,10,23.05094471,0,0,1,1.9657,0
3684512,20100,23039,47528,1,0,1,-1,323.0045958,24,35.46950962,0,0,0,0.78271,0
3683708,21400,28362,47517,1,0,1,-1,318.3006251,24,37.18163855,0,0,0,2.0669,0
3685430,11700,28553,47022,1,0,10,0,159.0847883,29,38.48750484,0,0,7,0.54305,0
3685192,16600,43122,46905,1,0,10,0,179.0023834,20,40.21633377,0,0,4,1.2768,1
3684190,27200,20378,46715,1,0,24,0,104.8162897,10,24.26867722,0,0,0,2.2956,0
3684212,23800,0,46645,1,0,0,-1,86.1283538,12,25.00135942,0,0,0,1.9556,0
3683114,31300,22806,46337,1,0,0,0,63.41629688,6,15.03803747,1,0,0,1.215,0
3683197,12400,32960,46257,1,0,8,1,155.8992783,28,39.71178286,0,0,7,1.731,0
3685197,41500,0,45980,1,0,0,-1,113.7960318,20,-1,0,6,0,0.77797,0
3683721,43400,0,45904,1,0,0,1,208.3007302,17,33.68894598,0,1,0,1.4471,1
3684130,22700,0,45724,1,0,0,-1,85.23176112,12,28.46387692,0,0,0,1.2091,0
3682766,32400,23347,45537,1,0,0,0,70.19973077,7,15.78819668,0,0,0,1.6129,0
3685499,24900,0,45147,1,0,0,-1,85.73561794,12,28.46701893,0,0,0,1.0858,0
3684631,17700,0,45099,1,0,0,-1,355.7359192,17,34.50504666,0,0,0,1.5743,0
3685135,24100,16896,44980,1,0,25,0,119.6666667,11,-1,0,0,1,2.5645,0
3684226,26600,13899,44980,1,0,0,0,196.2333333,7,-1,1,0,1,1.8953,1
3684859,30900,29125,44715,1,0,1,0,67.24471976,7,13.79396544,1,0,0,0.80427,0
3685750,10700,31115,44696,1,0,8,1,150.1946475,29,37.89226039,0,0,6,0.8392,0
3686007,31700,14935,44200,1,0,28,0,205.7009169,14,42.62822346,0,0,0,0.52637,0
3685289,25600,25727,44146,1,0,0,1,188.8625184,17,39.43789016,0,0,0,2.2883,1
3682742,16700,0,43860,1,0,0,-1,352.725503,15,31.54428892,0,0,0,1.7741,0
3684308,9700,24579,43480,1,0,18,3,115.6666667,19,-1,0,0,0,1.8049,1
3683282,26400,0,43452,1,0,0,-1,91.08032697,12,28.69850032,1,0,0,2.4597,0
3685153,24000,27699,43383,1,0,27,0,308.6242388,12,31.92370468,0,0,0,1.6283,0
3686015,32900,13680,43351,1,0,28,0,204.8393048,14,40.66777994,0,0,0,2.2007,0
3685565,32100,22731,43338,1,0,1,0,69.32898424,7,13.67579769,0,0,0,1.5862,0
3685768,32000,16262,43198,1,0,29,0,201.3016025,14,42.10417911,0,0,0,2.6814,0
3683268,12100,30676,43137,1,0,8,0,152.699431,28,38.18774295,0,0,7,0.69071,0
3684555,31600,15899,43020,1,0,0,1,99.43333333,11,-1,0,1,1,1.9095,1
3685832,25600,0,43011,1,0,0,-1,90.16926731,13,28.87528212,0,0,0,2.2719,0
3684463,22600,0,42780,1,0,0,-1,90.3,13,-1,0,0,0,2.0697,0
3683046,33800,12411,42614,1,0,28,0,185.134954,15,42.49237422,0,0,0,1.5665,0
3685411,22400,21470,42570,1,0,25,0,298.6744627,13,33.12701736,0,0,0,1.5361,0
3685504,21600,18774,42480,1,0,27,0,305.3666667,13,-1,1,0,0,1.5938,0
3685284,23900,9023,41880,1,0,28,2,121.7333333,16,-1,0,0,1,2.5545,1
3684533,6000,25871,41836,1,0,2,2,158.9600114,27,40.63827818,0,0,3,2.1488,1
3685879,14400,33160,41815,1,0,9,0,156.1431608,28,40.51295999,0,0,6,1.7803,0
3685771,27600,0,40787,1,0,8,-1,96.53351917,13,20.40892362,1,1,0,2.1021,0
3685653,32400,28112,40495,1,0,0,0,56.04424252,7,15.40687666,0,0,0,0.88793,0
3685005,30200,24249,40336,1,0,0,0,82.8402502,6,13.41999565,0,0,0,0.076925,0
3684737,33300,23757,40248,1,0,0,0,57.60389545,7,16.7058286,0,0,0,2.3547,0
3685280,10500,21134,40096,1,0,3,-1,0,0,36.91541431,0,0,0,0.71636,0
3683371,27500,0,39838,1,0,11,-1,88.37900765,14,20.59821436,0,1,0,1.0855,0
3686083,8200,28422,39796,1,0,5,0,131.6439333,16,37.40352642,0,0,0,1.7038,1
3685743,10000,23666,39273,1,0,5,0,146.7657738,9,24.61512881,0,1,0,1.9919,1
3683952,10600,25899,38980,1,0,9,1,153.2333333,29,-1,1,0,7,0.45674,0
3686124,15100,34099,38880,1,0,9.2,0,171.7,21,-1,0,0,4,2.7721,1
